,index,POI_ID,distribution_4,distribution_5,distribution_10,seg4,seg5,seg10,Latitude,Longitude,poi
4102,4102,POI_2241717809321176536,[0.235 0.    0.558 0.207],[0.235 0.    0.558 0.    0.207],[0.002 0.233 0.    0.    0.    0.558 0.    0.    0.176 0.031],0.4106666666666667,0.4999999999999999,0.7411111111111112,116.315,40.145,701088624
4103,4103,POI_2241831887182467375,[0.25 0.   0.25 0.5 ],[0.25 0.   0.25 0.   0.5 ],[0.   0.25 0.   0.   0.   0.25 0.   0.   0.5  0.  ],0.3333333333333333,0.5,0.7777777777777778,116.54,39.875,700221586
4104,4104,POI_224203853824065590,[0.991 0.    0.009 0.   ],[0.991 0.    0.009 0.    0.   ],[0.    0.991 0.    0.    0.    0.009 0.    0.    0.    0.   ],0.988,0.98875,0.99,116.615,39.85,700153503
4105,4105,POI_2243369755795389253,[0.151 0.    0.673 0.176],[0.151 0.    0.673 0.    0.176],[0.126 0.025 0.    0.    0.    0.673 0.    0.    0.175 0.001],0.5640000000000001,0.59125,0.7488888888888888,116.675,39.93,None
4106,4106,POI_224484556670460979,[0.011 0.    0.654 0.335],[0.011 0.    0.654 0.    0.335],[0.003 0.008 0.    0.    0.    0.654 0.    0.    0.335 0.   ],0.652,0.73625,0.8766666666666668,116.45,39.805,701155265
4107,4107,POI_2245956432034974272,[0.547 0.    0.361 0.092],[0.547 0.    0.361 0.    0.092],[0.002 0.545 0.    0.    0.    0.361 0.    0.    0.092 0.   ],0.544,0.635,0.7844444444444445,116.25,39.91,700874795
4108,4108,POI_2246412816892988605,[0.088 0.    0.623 0.289],[0.088 0.    0.623 0.    0.289],[0.017 0.071 0.    0.    0.    0.623 0.    0.    0.287 0.002],0.5493333333333333,0.64,0.788888888888889,116.365,39.98,700174687
4109,4109,POI_2246590412788139177,[0.1 0.  0.7 0.2],[0.1 0.  0.7 0.  0.2],[0.  0.1 0.  0.  0.  0.7 0.  0.  0.2 0. ],0.6,0.625,0.7777777777777778,116.695,39.95,None
4110,4110,POI_2247252890265231991,[0.333 0.    0.667 0.   ],[0.333 0.    0.667 0.    0.   ],[0.    0.333 0.    0.    0.    0.667 0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.445,39.985,700449454
4111,4111,POI_2247358220864568105,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.575,39.86,700037130
4112,4112,POI_2249459729717217325,[0.    0.    0.022 0.978],[0.    0.    0.022 0.    0.978],[0.    0.    0.    0.    0.    0.022 0.    0.    0.    0.978],0.9706666666666668,0.9725,0.9755555555555556,116.585,39.985,701185265
4113,4113,POI_2250036419275826281,[0.05  0.    0.633 0.317],[0.05  0.    0.633 0.    0.317],[0.    0.05  0.    0.    0.    0.633 0.    0.    0.295 0.022],0.6,0.6875,0.808888888888889,116.3,39.82,701099177
4114,4114,POI_2250135814581763812,[0.066 0.    0.717 0.217],[0.066 0.    0.717 0.    0.217],[0.007 0.059 0.    0.    0.    0.717 0.    0.    0.211 0.007],0.6226666666666667,0.6674999999999999,0.8083333333333333,116.25,40.075,700189672
4115,4115,POI_2250894830338661314,[0.043 0.    0.457 0.5  ],[0.043 0.    0.457 0.    0.5  ],[0.007 0.036 0.    0.    0.    0.457 0.    0.    0.497 0.003],0.6093333333333334,0.69625,0.8377777777777777,116.295,39.765,700921827
4116,4116,POI_2250894830338661314,[0.043 0.    0.457 0.5  ],[0.043 0.    0.457 0.    0.5  ],[0.007 0.036 0.    0.    0.    0.457 0.    0.    0.497 0.003],0.6093333333333334,0.69625,0.8377777777777777,116.3,39.76,700921827
4117,4117,POI_2250894830338661314,[0.043 0.    0.457 0.5  ],[0.043 0.    0.457 0.    0.5  ],[0.007 0.036 0.    0.    0.    0.457 0.    0.    0.497 0.003],0.6093333333333334,0.69625,0.8377777777777777,116.295,39.76,700921827
4118,4118,POI_2253361280337970118,[0.286 0.    0.631 0.083],[0.286 0.    0.631 0.    0.083],[0.    0.286 0.    0.    0.    0.631 0.    0.    0.083 0.   ],0.556,0.64625,0.7966666666666666,116.315,40.025,701238166
4119,4119,POI_2253684744875729487,[0.    0.    0.857 0.143],[0.    0.    0.857 0.    0.143],[0.    0.    0.    0.    0.    0.857 0.    0.    0.143 0.   ],0.8093333333333333,0.8212499999999998,0.8888888888888888,116.205,39.965,700493335
4120,4120,POI_2255942218505277187,[0.146 0.    0.675 0.179],[0.146 0.    0.675 0.    0.179],[0.035 0.112 0.    0.    0.    0.675 0.    0.    0.155 0.024],0.5666666666666668,0.59375,0.7127777777777778,116.455,39.925,700583287
4121,4121,POI_2258697965625743629,[0.139 0.    0.463 0.398],[0.139 0.    0.463 0.    0.398],[0.024 0.115 0.    0.    0.    0.463 0.    0.    0.391 0.007],0.4813333333333334,0.5762499999999999,0.7433333333333334,116.3,39.865,700552821
4122,4122,POI_2260671006893777819,[0.057 0.    0.707 0.236],[0.057 0.    0.707 0.    0.236],[0.    0.057 0.    0.    0.    0.707 0.    0.    0.232 0.004],0.6093333333333333,0.6787499999999999,0.8211111111111112,116.19,39.83,700923130
4123,4123,POI_2261509110204592737,[0.115 0.    0.607 0.278],[0.115 0.    0.607 0.    0.278],[0.035 0.08  0.    0.    0.    0.607 0.    0.    0.264 0.014],0.5133333333333333,0.60625,0.7455555555555556,116.31,39.925,700369240
4124,4124,POI_2262791437319049964,[0.703 0.    0.279 0.018],[0.703 0.    0.279 0.    0.018],[0.259 0.444 0.    0.    0.    0.279 0.    0.    0.018 0.   ],0.6426666666666666,0.7274999999999998,0.7577777777777779,116.665,39.895,None
4125,4125,POI_2264015329513221588,[0.308 0.    0.576 0.116],[0.308 0.    0.576 0.    0.116],[0.008 0.3   0.    0.    0.    0.576 0.    0.    0.116 0.   ],0.5119999999999999,0.6049999999999999,0.768888888888889,116.4,40.04,700741961
4126,4126,POI_2267648779201789710,[0.347 0.    0.408 0.246],[0.347 0.    0.408 0.    0.246],[0.139 0.208 0.    0.    0.    0.408 0.    0.    0.206 0.039],0.3393333333333332,0.5006249999999999,0.6233333333333333,116.39,39.97,700939728
4127,4127,POI_2269122183304437599,[0.022 0.    0.626 0.352],[0.022 0.    0.626 0.    0.352],[0.    0.022 0.    0.    0.    0.626 0.    0.    0.352 0.   ],0.6373333333333333,0.7224999999999999,0.8644444444444446,116.58,40.115,700771711
4128,4128,POI_2269515107026116820,[0.193 0.    0.593 0.214],[0.193 0.    0.593 0.    0.214],[0.178 0.015 0.    0.    0.    0.593 0.    0.    0.214 0.   ],0.4573333333333333,0.50875,0.7611111111111112,116.64,39.87,700561689
4129,4129,POI_2272898305375392181,[0.    0.    0.155 0.845],[0.    0.    0.155 0.    0.845],[0.    0.    0.    0.    0.    0.155 0.    0.    0.845 0.   ],0.7933333333333333,0.80625,0.888888888888889,116.275,40.13,701133085
4130,4130,POI_2275130567456986688,[0.534 0.    0.46  0.006],[0.534 0.    0.46  0.    0.006],[0.    0.534 0.    0.    0.    0.46  0.    0.    0.006 0.   ],0.6586666666666666,0.7424999999999999,0.8822222222222222,116.135,39.935,700992093
4131,4131,POI_2275751575548384659,[0.169 0.    0.759 0.072],[0.169 0.    0.759 0.    0.072],[0.002 0.167 0.    0.    0.    0.759 0.    0.    0.05  0.022],0.6786666666666666,0.6987499999999999,0.8066666666666668,116.655,39.885,700248365
4132,4132,POI_2276981939348790831,[0.122 0.    0.656 0.222],[0.122 0.    0.656 0.    0.222],[0.007 0.116 0.    0.    0.    0.656 0.    0.    0.222 0.   ],0.5413333333333333,0.5974999999999999,0.7705555555555555,116.435,39.805,700115355
4133,4133,POI_2282202205453387774,[0.015 0.    0.909 0.076],[0.015 0.    0.909 0.    0.076],[0.    0.015 0.    0.    0.    0.909 0.    0.    0.076 0.   ],0.8786666666666667,0.8862500000000001,0.898888888888889,116.43,39.81,700242455
4134,4134,POI_2282556687358697932,[0.303 0.    0.509 0.188],[0.303 0.    0.509 0.    0.188],[0.    0.303 0.    0.    0.    0.509 0.    0.    0.14  0.049],0.4160000000000001,0.515,0.7238888888888889,116.21,39.755,700378216
4135,4135,POI_22909546620144248,[0.167 0.    0.811 0.021],[0.167 0.    0.811 0.    0.021],[0.114 0.053 0.    0.    0.    0.811 0.    0.    0.021 0.   ],0.7486666666666667,0.764375,0.8061111111111112,116.37,39.8,700532193
4136,4136,POI_2293325443307526475,[0.017 0.    0.832 0.151],[0.017 0.    0.832 0.    0.151],[0.    0.017 0.    0.    0.    0.832 0.    0.    0.074 0.078],0.7759999999999999,0.7899999999999998,0.8127777777777778,116.415,40.09,701052139
4137,4137,POI_229690411936095407,[0.16  0.    0.604 0.236],[0.16  0.    0.604 0.    0.236],[0.004 0.156 0.    0.    0.    0.604 0.    0.    0.216 0.021],0.472,0.55,0.7505555555555556,116.295,40.04,700333759
4138,4138,POI_2297157745968742439,[0.038 0.    0.94  0.022],[0.038 0.    0.94  0.    0.022],[0.027 0.011 0.    0.    0.    0.94  0.    0.    0.011 0.011],0.92,0.9249999999999998,0.9333333333333332,116.4,39.835,700659044
4139,4139,POI_2297558243359472717,[0.128 0.    0.544 0.327],[0.128 0.    0.544 0.    0.327],[0.013 0.116 0.    0.    0.    0.544 0.    0.    0.312 0.015],0.4953333333333334,0.589375,0.7466666666666667,116.43,39.97,700874355
4140,4140,POI_2298913577932113127,[0.  0.  0.8 0.2],[0.  0.  0.8 0.  0.2],[0.  0.  0.  0.  0.  0.8 0.  0.  0.2 0. ],0.7333333333333334,0.7499999999999999,0.888888888888889,116.3,40.17,701196171
4141,4141,POI_2299687631446975178,[0.11  0.    0.461 0.429],[0.11  0.    0.461 0.    0.429],[0.104 0.006 0.    0.    0.    0.461 0.    0.    0.429 0.   ],0.52,0.6125,0.7711111111111112,116.665,39.87,None
4142,4142,POI_2300050059650595701,[0.21  0.    0.461 0.329],[0.21  0.    0.461 0.    0.329],[0.103 0.107 0.    0.    0.    0.461 0.    0.    0.277 0.051],0.3866666666666667,0.5,0.6094444444444445,116.36,39.885,700273788
4143,4143,POI_2300974272637986714,[0.045 0.    0.344 0.611],[0.045 0.    0.344 0.    0.611],[0.003 0.042 0.    0.    0.    0.344 0.    0.    0.611 0.   ],0.6066666666666666,0.69375,0.838888888888889,116.42,39.82,700875447
4144,4144,POI_230355210689906149,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.195,40.005,None
4145,4145,POI_2303788062724180398,[0.022 0.    0.839 0.14 ],[0.022 0.    0.839 0.    0.14 ],[0.    0.022 0.    0.    0.    0.839 0.    0.    0.14  0.   ],0.7846666666666667,0.7981249999999999,0.865,116.425,39.81,701033895
4146,4146,POI_2304190653257293101,[0.106 0.    0.74  0.154],[0.106 0.    0.74  0.    0.154],[0.    0.106 0.    0.    0.    0.74  0.    0.    0.123 0.031],0.6533333333333333,0.675,0.7433333333333333,116.695,39.915,None
4147,4147,POI_2305772877488968017,[0.052 0.    0.924 0.023],[0.052 0.    0.924 0.    0.023],[0.    0.052 0.    0.    0.    0.924 0.    0.    0.023 0.   ],0.8993333333333334,0.905625,0.9161111111111112,116.185,39.805,700812270
4148,4148,POI_2307056152446365774,[0.105 0.    0.263 0.632],[0.105 0.    0.263 0.    0.632],[0.    0.105 0.    0.    0.    0.263 0.    0.    0.632 0.   ],0.5266666666666667,0.6187499999999999,0.7777777777777778,116.165,39.94,700296661
4149,4149,POI_2307148525059266835,[0.4 0.  0.3 0.3],[0.4 0.  0.3 0.  0.3],[0.1 0.3 0.  0.  0.  0.3 0.  0.  0.3 0. ],0.3333333333333333,0.4999999999999999,0.6666666666666667,116.285,40.08,700625884
4150,4150,POI_2311973321554449674,[0.115 0.    0.553 0.333],[0.115 0.    0.553 0.    0.333],[0.005 0.109 0.    0.    0.    0.553 0.    0.    0.332 0.001],0.5140000000000001,0.606875,0.7711111111111112,116.24,40.075,700817177
4151,4151,POI_2314197335233821521,[0.233 0.    0.762 0.005],[0.233 0.    0.762 0.    0.005],[0.    0.233 0.    0.    0.    0.762 0.    0.    0.005 0.   ],0.6826666666666666,0.74375,0.8833333333333333,116.56,39.88,701156212
4152,4152,POI_2314309931419121332,[0.824 0.    0.162 0.015],[0.824 0.    0.162 0.    0.015],[0.647 0.176 0.    0.    0.    0.162 0.    0.    0.015 0.   ],0.7646666666666665,0.7793749999999999,0.7611111111111112,116.135,39.71,701247211
4153,4153,POI_2316348796931737246,[0.063 0.    0.651 0.286],[0.063 0.    0.651 0.    0.286],[0.01  0.053 0.    0.    0.    0.651 0.    0.    0.28  0.006],0.5826666666666668,0.6712499999999999,0.8122222222222222,116.26,40.165,700862439
4154,4154,POI_2318983025987756146,[0.016 0.    0.828 0.156],[0.016 0.    0.828 0.    0.156],[0.003 0.013 0.    0.    0.    0.828 0.    0.    0.151 0.005],0.7706666666666666,0.7849999999999999,0.8655555555555554,116.505,39.86,700087731
4155,4155,POI_2321732304111049522,[0.107 0.    0.545 0.349],[0.107 0.    0.545 0.    0.349],[0.    0.107 0.    0.    0.    0.545 0.    0.    0.349 0.   ],0.5246666666666667,0.6168750000000001,0.7783333333333333,116.385,39.955,700345265
4156,4156,POI_2322086960552687843,[0.083 0.    0.565 0.352],[0.083 0.    0.565 0.    0.352],[0.005 0.078 0.    0.    0.    0.565 0.    0.    0.244 0.108],0.5559999999999999,0.6462499999999999,0.6855555555555554,116.365,39.86,700093317
4157,4157,POI_2322375731458151573,[0.397 0.    0.556 0.047],[0.397 0.    0.556 0.    0.047],[0.    0.397 0.    0.    0.    0.556 0.    0.    0.043 0.004],0.6040000000000001,0.69125,0.8366666666666667,116.545,40.105,700123314
4158,4158,POI_232501538768817072,[0.087 0.    0.647 0.266],[0.087 0.    0.647 0.    0.266],[0.036 0.052 0.    0.    0.    0.647 0.    0.    0.266 0.   ],0.5506666666666667,0.64125,0.7916666666666666,116.485,39.765,700023613
4159,4159,POI_2325469504840294616,[0.062 0.    0.594 0.344],[0.062 0.    0.594 0.    0.344],[0.    0.062 0.    0.    0.    0.594 0.    0.    0.313 0.031],0.584,0.6724999999999999,0.7855555555555556,116.185,39.87,700394689
4160,4160,POI_2326535139251439151,[0.514 0.    0.486 0.   ],[0.514 0.    0.486 0.    0.   ],[0.    0.514 0.    0.    0.    0.486 0.    0.    0.    0.   ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.365,40.07,700369795
4161,4161,POI_2326726803054640387,[0.11  0.    0.568 0.322],[0.11  0.    0.568 0.    0.322],[0.051 0.059 0.    0.    0.    0.568 0.    0.    0.319 0.003],0.52,0.6124999999999999,0.7633333333333334,116.265,39.96,700507601
4162,4162,POI_2327459580019466834,[0.26  0.    0.533 0.208],[0.26  0.    0.533 0.    0.208],[0.036 0.223 0.    0.    0.    0.533 0.    0.    0.174 0.033],0.39,0.5006249999999999,0.7005555555555556,116.375,40.0,700901672
4163,4163,POI_2330051279750685296,[0.247 0.    0.583 0.17 ],[0.247 0.    0.583 0.    0.17 ],[0.003 0.243 0.    0.    0.    0.583 0.    0.    0.167 0.003],0.4439999999999999,0.5374999999999999,0.7705555555555554,116.195,39.94,701184125
4164,4164,POI_2331840637717579530,[0.294 0.    0.529 0.176],[0.294 0.    0.529 0.    0.176],[0.    0.294 0.    0.    0.    0.529 0.    0.    0.176 0.   ],0.4313333333333333,0.5293749999999999,0.7772222222222224,116.395,40.02,700495716
4165,4165,POI_2332166586627554127,[0.105 0.    0.263 0.632],[0.105 0.    0.263 0.    0.632],[0.    0.105 0.    0.    0.    0.263 0.    0.    0.579 0.053],0.5266666666666667,0.6187499999999999,0.7188888888888888,116.515,39.805,700888552
4166,4166,POI_2333462743183289100,[0.114 0.    0.731 0.154],[0.114 0.    0.731 0.    0.154],[0.    0.114 0.    0.    0.    0.731 0.    0.    0.154 0.   ],0.642,0.6643749999999999,0.7772222222222224,116.545,39.815,700619467
4167,4167,POI_2335973639953401905,[0.3 0.  0.7 0. ],[0.3 0.  0.7 0.  0. ],[0.  0.3 0.  0.  0.  0.7 0.  0.  0.  0. ],0.6666666666666666,0.7499999999999999,0.888888888888889,116.535,40.13,701043552
4168,4168,POI_2337200933453691974,[0.115 0.    0.625 0.26 ],[0.115 0.    0.625 0.    0.26 ],[0.036 0.079 0.    0.    0.    0.625 0.    0.    0.259 0.001],0.5133333333333333,0.60625,0.7599999999999999,116.425,40.05,700417511
4169,4169,POI_2342641452621068378,[0.182 0.    0.798 0.02 ],[0.182 0.    0.798 0.    0.02 ],[0.011 0.17  0.    0.    0.    0.798 0.    0.    0.02  0.   ],0.7306666666666667,0.7474999999999999,0.8538888888888889,116.51,39.885,700577264
4170,4170,POI_2343095312634490980,[0.073 0.    0.482 0.444],[0.073 0.    0.482 0.    0.444],[0.029 0.044 0.    0.    0.    0.482 0.    0.    0.406 0.038],0.5686666666666667,0.658125,0.765,116.425,39.925,700882925
4171,4171,POI_2343161033654346213,[0.614 0.    0.357 0.029],[0.614 0.    0.357 0.    0.029],[0.038 0.575 0.    0.    0.    0.357 0.    0.    0.029 0.   ],0.628,0.7137499999999999,0.8138888888888889,116.28,39.75,700286645
4172,4172,POI_234321558007801174,[0.583 0.    0.374 0.043],[0.583 0.    0.374 0.    0.043],[0.288 0.294 0.    0.    0.    0.374 0.    0.    0.043 0.   ],0.6093333333333333,0.6962499999999999,0.7294444444444446,116.505,39.825,700178243
4173,4173,POI_2346506144382363269,[0.665 0.    0.047 0.288],[0.665 0.    0.047 0.    0.288],[0.    0.665 0.    0.    0.    0.047 0.    0.    0.288 0.   ],0.6040000000000001,0.6912499999999999,0.8366666666666667,116.545,39.82,701033358
4174,4174,POI_2347255197554169723,[0.025 0.    0.9   0.075],[0.025 0.    0.9   0.    0.075],[0.    0.025 0.    0.    0.    0.9   0.    0.    0.075 0.   ],0.8666666666666667,0.8749999999999999,0.888888888888889,116.275,39.79,700054911
4175,4175,POI_2348312473589456643,[1. 0. 0. 0.],[1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.13,39.71,700581187
4176,4176,POI_235256199701667765,[0.097 0.    0.406 0.497],[0.097 0.    0.406 0.    0.497],[0.06  0.036 0.    0.    0.    0.406 0.    0.    0.481 0.016],0.5373333333333333,0.6287499999999999,0.763888888888889,116.375,40.06,700138744
4177,4177,POI_2359983448999511158,[0.004 0.    0.178 0.818],[0.004 0.    0.178 0.    0.818],[0.002 0.002 0.    0.    0.    0.178 0.    0.    0.017 0.8  ],0.7573333333333334,0.7725,0.865,116.555,39.865,700614293
4178,4178,POI_236194869432863305,[0.024 0.    0.359 0.617],[0.024 0.    0.359 0.    0.617],[0.004 0.02  0.    0.    0.    0.359 0.    0.    0.376 0.241],0.6346666666666666,0.7199999999999999,0.7511111111111111,116.54,39.965,700084999
4179,4179,POI_236332816567687336,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.65,40.015,701153203
4180,4180,POI_2364348559616761712,[0.017 0.    0.361 0.622],[0.017 0.    0.361 0.    0.622],[0.    0.017 0.    0.    0.    0.361 0.    0.    0.62  0.002],0.644,0.7287499999999999,0.8677777777777778,116.4,39.87,701133519
4181,4181,POI_2365052312494076943,[0.233 0.    0.358 0.41 ],[0.233 0.    0.358 0.    0.41 ],[0.007 0.226 0.    0.    0.    0.358 0.    0.    0.408 0.002],0.3566666666666666,0.5006249999999999,0.7683333333333334,116.575,39.925,700194410
4182,4182,POI_2367025840647265475,[0.2 0.  0.2 0.6],[0.2 0.  0.2 0.  0.6],[0.  0.2 0.  0.  0.  0.2 0.  0.  0.6 0. ],0.4666666666666666,0.5,0.7777777777777778,116.21,40.08,701172413
4183,4183,POI_2368055023686406562,[0.026 0.    0.301 0.673],[0.026 0.    0.301 0.    0.673],[0.001 0.025 0.    0.    0.    0.301 0.    0.    0.639 0.034],0.632,0.7175,0.8222222222222223,116.39,39.955,701182463
4184,4184,POI_2368230121452403217,[0.213 0.    0.618 0.169],[0.213 0.    0.618 0.    0.169],[0.074 0.14  0.    0.    0.    0.618 0.    0.    0.169 0.   ],0.4906666666666666,0.53875,0.6961111111111111,116.585,39.785,701050048
4185,4185,POI_2373198627939948068,[0. 0. 1. 0.],[0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0,1.0000000000000002,116.28,39.715,701111138
4186,4186,POI_2373688770225645454,[0.044 0.    0.553 0.403],[0.044 0.    0.553 0.    0.403],[0.002 0.041 0.    0.    0.    0.553 0.    0.    0.402 0.001],0.6080000000000001,0.6950000000000001,0.8394444444444444,116.535,39.75,701109591
4187,4187,POI_2373862818419408510,[0.041 0.    0.948 0.01 ],[0.041 0.    0.948 0.    0.01 ],[0.    0.041 0.    0.    0.    0.948 0.    0.    0.01  0.   ],0.9313333333333332,0.935625,0.9427777777777778,116.135,39.705,700352126
4188,4188,POI_2375683415340517933,[0.026 0.    0.949 0.026],[0.026 0.    0.949 0.    0.026],[0.    0.026 0.    0.    0.    0.949 0.    0.    0.026 0.   ],0.9313333333333332,0.9356249999999996,0.942777777777778,116.175,39.795,700454043
4189,4189,POI_2376146075200352175,[0.123 0.    0.626 0.25 ],[0.123 0.    0.626 0.    0.25 ],[0.004 0.12  0.    0.    0.    0.626 0.    0.    0.249 0.001],0.502,0.595625,0.7722222222222223,116.425,40.075,700400150
4190,4190,POI_2382038190943122127,[0.079 0.    0.702 0.219],[0.079 0.    0.702 0.    0.219],[0.002 0.077 0.    0.    0.    0.702 0.    0.    0.208 0.011],0.6026666666666667,0.6512499999999999,0.7888888888888889,116.33,39.745,700084844
4191,4191,POI_2388466726085064781,[0.    0.    0.333 0.667],[0.    0.    0.333 0.    0.667],[0.    0.    0.    0.    0.    0.333 0.    0.    0.667 0.   ],0.6666666666666666,0.7500000000000001,0.888888888888889,116.58,39.865,700191745
4192,4192,POI_2389428949710771047,[0.024 0.    0.061 0.915],[0.024 0.    0.061 0.    0.915],[0.    0.024 0.    0.    0.    0.061 0.    0.    0.915 0.   ],0.8866666666666667,0.89375,0.9055555555555556,116.52,39.965,700034158
4193,4193,POI_2390246117279315097,[0.195 0.    0.43  0.375],[0.195 0.    0.43  0.    0.375],[0.002 0.193 0.    0.    0.    0.43  0.    0.    0.372 0.003],0.4066666666666667,0.50625,0.7722222222222221,116.425,39.865,700549694
